Date,Open,High,Low,Close,AdjustedClose,Volume,Dividend,Split
2009-05-28,52.902,53.4022,52.2036,52.7894,40.1038,824279,0.0,1.0
2009-05-29,53.605,53.7582,52.6406,52.7488,40.073,990601,0.0,1.0
2009-06-01,53.8843,54.5197,53.4743,54.1006,41.1,1247870,0.0,1.0
2009-06-02,53.5869,55.7003,53.5374,55.2857,42.0003,1369911,0.0,1.0
2009-06-03,55.6868,55.6868,54.3034,55.0154,41.7949,1528384,0.0,1.0
2009-06-04,54.9793,55.6057,53.7401,53.7401,40.8261,1718554,0.0,1.0
2009-06-05,53.8438,54.3935,52.929,53.1724,40.3948,1511941,0.0,1.0
2009-06-08,52.902,53.5824,52.2711,52.4604,39.8539,1192647,0.0,1.0
2009-06-09,52.4379,53.0372,51.9016,52.6497,39.9977,1218397,0.0,1.0
2009-06-10,53.3481,53.9609,53.0147,53.3797,40.5522,866100,0.0,1.0
2009-06-11,53.4337,54.006,53.1634,53.8032,40.874,705818,0.0,1.0
2009-06-12,53.6185,53.9294,53.1093,53.5689,40.696,587028,0.0,1.0
2009-06-15,53.2985,53.4698,51.5502,51.8656,39.402,1223184,0.0,1.0
2009-06-16,52.0909,52.4874,51.0184,51.9377,39.4568,828784,0.0,1.0
2009-06-17,51.6223,52.1269,50.3876,50.7436,38.5496,1388672,0.0,1.0
2009-06-18,50.4867,50.9238,49.4638,50.311,38.221,1256516,0.0,1.0
2009-06-19,51.2618,52.2036,50.1172,51.0004,38.7447,2201049,0.0,1.0
2009-06-22,51.2167,51.5006,49.2971,49.3196,37.4679,1290560,0.0,1.0
2009-06-23,48.9817,50.4056,48.5761,49.6351,37.7075,1097973,0.0,1.0
2009-06-24,49.928,50.7075,49.2295,50.3425,38.2449,1372699,0.0,1.0
2009-06-25,50.1803,50.5543,49.0267,49.626,37.7006,1169332,0.0,1.0
2009-06-26,49.8063,50.4687,48.5446,48.8059,37.0776,949659,0.0,1.0
2009-06-29,48.6662,50.4687,48.5311,50.1082,38.0669,1176753,0.0,1.0
2009-06-30,50.3605,50.4957,48.6933,49.0267,37.2453,1272033,0.0,1.0
2009-07-01,48.9636,50.9103,48.8014,50.4867,38.3545,1016236,0.0,1.0
2009-07-02,50.2344,50.667,49.1484,49.216,37.3891,980146,0.0,1.0
2009-07-03,49.5675,49.8649,48.8465,49.4773,37.5877,543183,0.0,1.0
2009-07-06,48.9366,49.7973,48.4409,49.6801,37.7417,1019495,0.0,1.0
2009-07-07,49.7252,50.3966,48.8645,48.8645,37.1221,899845,0.0,1.0
2009-07-08,48.6662,49.1123,47.5397,47.738,36.2663,931548,0.0,1.0
2009-07-09,47.7695,48.8465,47.6749,48.2201,36.6326,656443,0.0,1.0
2009-07-10,47.7785,48.7699,47.774,48.1976,36.6155,694489,0.0,1.0
2009-07-13,47.9543,49.3241,47.8191,49.2701,37.4302,641397,0.0,1.0
2009-07-14,49.3872,49.7477,48.8555,49.3872,37.5192,577883,0.0,1.0
2009-07-15,49.8423,51.3204,49.4188,51.3204,38.9878,1181057,0.0,1.0
2009-07-16,51.0635,52.7218,51.0184,51.7304,39.2993,987400,0.0,1.0
2009-07-17,52.136,52.3613,51.6673,52.0278,39.5253,801137,0.0,1.0
2009-07-20,52.3883,53.0822,52.163,53.0372,40.2921,1029274,0.0,1.0
2009-07-21,53.1724,54.0736,53.1724,53.8573,40.9151,1086173,0.0,1.0
2009-07-22,53.8663,54.398,53.0642,54.2809,41.2369,846246,0.0,1.0
2009-07-23,54.7045,55.9662,53.7131,55.7409,42.346,1159703,0.0,1.0
2009-07-24,55.831,56.7773,55.2632,56.3627,42.8185,1098571,0.0,1.0
2009-07-27,57.1107,57.6785,54.8216,55.2452,41.9695,2003403,0.0,1.0
2009-07-28,54.9748,56.7773,54.6143,55.074,41.8394,1668130,0.0,1.0
2009-07-29,54.5422,56.4618,54.5422,56.0923,42.6131,1116882,0.0,1.0
2009-07-30,56.6781,57.9939,55.5065,57.6785,43.8181,1186339,0.0,1.0
2009-07-31,57.8497,58.2913,56.4528,57.0386,43.3319,1246987,0.0,1.0
2009-08-03,57.1378,58.9853,57.0927,57.7596,43.8797,1644780,0.0,1.0
2009-08-04,57.336,57.5253,56.4438,56.8764,43.2087,1137247,0.0,1.0
2009-08-05,56.588,57.291,55.9211,56.1464,42.6541,1022231,0.0,1.0
2009-08-06,56.2456,57.5704,56.1464,57.3541,43.5716,1070578,0.0,1.0
2009-08-07,56.9395,57.7416,56.0833,57.4081,43.6127,1127533,0.0,1.0
2009-08-10,57.1197,57.318,56.1825,56.588,42.9896,735054,0.0,1.0
2009-08-11,56.8674,57.4712,55.6598,56.0563,42.5857,980351,0.0,1.0
2009-08-12,56.1644,57.0747,55.7319,56.7953,43.1471,715982,0.0,1.0
2009-08-13,56.3357,57.9038,56.3267,57.2279,43.4757,707201,0.0,1.0
2009-08-14,57.8137,62.5632,57.4983,59.1385,44.9272,3039977,0.0,1.0
2009-08-17,58.9853,59.3548,56.8764,56.9846,43.2909,1413576,0.0,1.0
2009-08-18,57.6334,57.8137,56.2636,57.3721,43.5853,783768,0.0,1.0
2009-08-19,56.6781,57.336,55.9031,56.9485,43.2635,1013947,0.0,1.0
2009-08-20,57.5704,58.1111,57.1828,57.9579,44.0303,741984,0.0,1.0
2009-08-21,57.5704,59.3278,57.336,59.0033,44.8245,1267486,0.0,1.0
2009-08-24,59.0213,60.0577,57.8137,58.8952,44.7423,1122908,0.0,1.0
2009-08-25,58.2283,59.9316,58.2192,59.7063,45.3585,933255,0.0,1.0
2009-08-26,59.3097,62.3378,59.1655,61.3375,46.5978,2027339,0.0,1.0
2009-08-27,60.8328,61.1933,59.4629,60.1569,45.7009,1003869,0.0,1.0
2009-08-28,60.2921,61.3916,60.2921,60.7247,46.1322,1044909,0.0,1.0
2009-08-31,59.9766,61.013,59.7784,60.1028,45.6598,531720,0.0,1.0
2009-09-01,60.4272,62.0044,59.1745,59.1745,44.9546,1285876,0.0,1.0
2009-09-02,59.3187,59.3187,57.7776,58.7239,44.6123,1217925,0.0,1.0
2009-09-03,58.742,59.3097,57.7776,58.066,44.1125,822293,0.0,1.0
2009-09-04,58.1201,59.6342,57.9759,58.6338,44.5438,1189771,0.0,1.0
2009-09-07,59.0213,60.5444,58.8952,60.0848,45.6461,677582,0.0,1.0
2009-09-08,60.7247,61.4997,60.5264,60.9229,46.2828,1302330,0.0,1.0
2009-09-09,60.9139,62.8876,60.6526,62.6983,47.6316,1271399,0.0,1.0
2009-09-10,62.9687,62.9687,61.5267,62.3378,47.3577,784958,0.0,1.0
2009-09-11,62.446,63.0588,62.2117,62.5451,47.5152,1001879,0.0,1.0
2009-09-14,61.734,62.5271,61.4997,62.2748,47.3098,654207,0.0,1.0
2009-09-15,62.1937,62.4099,61.3735,61.8241,46.9675,949535,0.0,1.0
2009-09-16,61.5358,62.6623,61.4727,62.3649,47.3783,996974,0.0,1.0
2009-09-17,62.446,63.0588,62.0585,62.8515,47.748,840821,0.0,1.0
2009-09-18,62.7254,63.0588,61.734,61.734,46.899,2282159,0.0,1.0
2009-09-21,61.2293,62.2477,61.1212,62.0675,47.1523,860903,0.0,1.0
2009-09-22,62.2748,63.0048,61.8512,62.0855,47.166,962079,0.0,1.0
2009-09-23,62.0044,62.9957,60.986,61.0851,46.4061,1414346,0.0,1.0
2009-09-24,61.0851,62.0765,60.0307,61.0942,46.4129,1421252,0.0,1.0
2009-09-25,60.9049,61.9593,60.5714,61.3735,46.6251,1093884,0.0,1.0
2009-09-28,61.2744,62.419,60.6526,62.419,47.4194,846347,0.0,1.0
2009-09-29,62.3198,62.6082,61.9593,62.2838,47.3167,804417,0.0,1.0
2009-09-30,62.6082,63.0408,61.3645,61.9413,47.0565,1213323,0.0,1.0
2009-10-01,62.2387,62.7524,61.1212,61.2924,46.5635,1043808,0.0,1.0
2009-10-02,61.013,61.1843,59.0664,59.5711,45.2558,1263298,0.0,1.0
2009-10-05,59.0394,60.1929,58.9402,60.0577,45.6255,825705,0.0,1.0
2009-10-06,59.9856,61.9233,59.7603,61.743,46.9059,1068598,0.0,1.0
2009-10-07,62.0134,63.3112,61.689,62.7164,47.6453,1397498,0.0,1.0
2009-10-08,63.0859,65.5282,62.8966,65.1857,49.5212,1938007,0.0,1.0
2009-10-09,65.0235,65.5642,64.5819,65.2939,49.6034,877955,0.0,1.0
2009-10-12,65.4471,66.9882,65.3299,65.7355,49.9389,1246762,0.0,1.0
2009-10-13,65.2128,65.5823,64.0772,64.4557,48.9667,1173012,0.0,1.0
2009-10-14,64.627,66.0058,64.627,65.5192,49.7746,1192695,0.0,1.0
2009-10-15,65.9067,67.0152,65.3479,66.114,50.2264,1004851,0.0,1.0
2009-10-16,66.6457,67.0693,64.8973,65.2939,49.6034,1590060,0.0,1.0
2009-10-19,65.6183,67.6821,65.366,67.5019,51.2808,1380307,0.0,1.0
2009-10-20,68.0426,68.3941,65.8977,66.2311,50.3154,2168604,0.0,1.0
2009-10-21,66.0599,66.5105,64.8883,66.1861,50.2812,1533400,0.0,1.0
2009-10-22,65.8436,66.0058,64.9334,65.5642,49.8088,1159423,0.0,1.0
2009-10-23,65.7895,66.2402,64.8162,64.8883,49.2953,1072349,0.0,1.0
2009-10-26,65.3119,65.6634,63.7618,64.0231,48.638,902925,0.0,1.0
2009-10-27,63.897,64.7261,63.5725,63.942,48.5764,976388,0.0,1.0
2009-10-28,64.1854,64.1854,62.6082,62.6353,47.5837,1295731,0.0,1.0
2009-10-29,62.6893,64.3025,62.4009,63.9871,48.6107,1141326,0.0,1.0
2009-10-30,64.3025,65.0686,63.5275,63.6717,48.371,1607953,0.0,1.0
2009-11-02,63.194,63.6266,62.3108,63.221,48.0287,991770,0.0,1.0
2009-11-03,62.4009,62.7794,61.4006,62.1846,47.2413,1109616,0.0,1.0
2009-11-04,62.1846,63.6807,62.1035,63.2391,48.0424,1073771,0.0,1.0
2009-11-05,62.7254,64.654,62.2748,64.2755,48.8297,975347,0.0,1.0
2009-11-06,64.1763,65.9788,64.1763,65.8166,50.0005,1398111,0.0,1.0
2009-11-09,66.15,67.9885,65.9157,67.5019,51.2808,1687494,0.0,1.0
2009-11-10,67.5019,67.8624,67.3757,67.7092,51.4383,900651,0.0,1.0
2009-11-11,68.0246,68.8898,67.4748,67.7903,51.4999,848976,0.0,1.0
2009-11-12,67.592,67.9705,67.1053,67.3667,51.1781,863572,0.0,1.0
2009-11-13,67.2315,68.4031,66.8981,67.7722,51.4862,872431,0.0,1.0
2009-11-16,68.4932,69.2142,68.1417,68.6735,52.1709,1001974,0.0,1.0
2009-11-17,68.5924,68.6194,66.7809,66.9521,50.8632,1235478,0.0,1.0
2009-11-18,67.2045,67.4298,66.3303,66.4565,50.4866,1000446,0.0,1.0
2009-11-19,66.3753,66.7989,65.393,65.5733,49.8156,1242474,0.0,1.0
2009-11-20,65.4651,65.9968,64.4647,64.5819,49.0625,1489394,0.0,1.0
2009-11-23,65.5192,66.871,65.3029,66.5466,50.5551,1033031,0.0,1.0
2009-11-24,67.1864,67.3216,65.8076,66.096,50.2128,1011484,0.0,1.0
2009-11-25,66.4384,66.9521,65.9788,66.5105,50.5277,735683,0.0,1.0
2009-11-26,66.6457,66.6908,63.5185,63.5185,48.2546,1336453,0.0,1.0
2009-11-27,62.1846,64.5729,62.1396,63.915,48.7873,1416913,0.3154,1.0
2009-11-30,63.924,64.3476,62.5091,62.5091,47.7141,1426468,0.0,1.0
2009-12-01,63.1309,64.3476,63.1309,64.2304,49.028,1006419,0.0,1.0
2009-12-02,64.4377,66.5105,64.3296,66.0599,50.4245,1416002,0.0,1.0
2009-12-03,66.88,67.2315,64.7171,65.1767,49.7503,1323345,0.0,1.0
2009-12-04,64.9784,67.2766,64.7982,66.9611,51.1124,1222537,0.0,1.0
2009-12-07,66.7809,67.4568,66.0599,67.1774,51.2775,755269,0.0,1.0
2009-12-08,66.6998,67.583,65.2578,65.9968,50.3764,1167205,0.0,1.0
2009-12-09,65.9698,66.4114,64.654,65.1136,49.7022,889548,0.0,1.0
2009-12-10,64.8703,65.7625,64.663,65.1316,49.7159,727978,0.0,1.0
2009-12-11,64.9334,66.6908,64.8613,66.3483,50.6446,1020757,0.0,1.0
2009-12-14,67.2676,67.2676,66.3303,67.1053,51.2225,842504,0.0,1.0
2009-12-15,67.4929,68.4752,67.2045,68.358,52.1787,1258716,0.0,1.0
2009-12-16,68.2679,69.3945,68.2499,69.3945,52.9698,1124037,0.0,1.0
2009-12-17,69.079,69.3043,67.7903,68.2499,52.0962,1121506,0.0,1.0
2009-12-18,68.5924,69.2953,67.7362,67.7362,51.704,2268552,0.0,1.0
2009-12-21,67.7813,69.8,67.7813,69.7549,53.245,964248,0.0,1.0
2009-12-22,69.8,70.9896,69.6648,70.6111,53.8985,874077,0.0,1.0
2009-12-23,71.1068,71.4402,69.5206,69.809,53.2863,763453,0.0,1.0
2009-12-24,69.4846,70.2056,69.4846,70.2056,53.5889,117823,0.0,1.0
2009-12-28,70.2957,70.2957,69.9712,70.2146,53.5958,443670,0.0,1.0
2009-12-29,70.2957,71.251,70.1425,71.251,54.3869,629282,0.0,1.0
2009-12-30,70.9536,71.1969,70.4669,70.548,53.8503,469258,0.0,1.0
2009-12-31,70.5751,70.9085,70.3498,70.6381,53.9191,242712,0.0,1.0
2010-01-04,70.8454,71.278,70.3137,70.9265,54.1393,1194088,0.0,1.0
2010-01-05,70.8094,70.9265,70.2506,70.5931,53.8847,863565,0.0,1.0
2010-01-06,70.8725,71.278,70.0884,71.278,54.4076,867681,0.0,1.0
2010-01-07,71.269,72.0981,70.7012,72.0891,55.0267,852100,0.0,1.0
2010-01-08,72.0981,73.45,71.7376,73.0624,55.7696,1277014,0.0,1.0
2010-01-11,73.45,73.9006,73.1526,73.6302,56.203,942575,0.0,1.0
2010-01-12,73.7294,73.8555,71.296,71.5123,54.5864,1348479,0.0,1.0
2010-01-13,71.3411,72.3595,71.3321,72.0531,54.9992,918412,0.0,1.0
2010-01-14,72.5487,72.6389,71.7557,72.1522,55.0748,665656,0.0,1.0
2010-01-15,72.4947,72.9903,71.5664,71.5664,54.6277,1592869,0.0,1.0
2010-01-18,71.9179,72.9994,71.7917,72.8281,55.5908,795435,0.0,1.0
2010-01-19,72.6389,74.171,72.4226,73.9907,56.4782,1201610,0.0,1.0
2010-01-20,73.5401,73.8195,71.8458,71.999,54.9579,881974,0.0,1.0
2010-01-21,72.6479,72.9813,70.521,70.6922,53.9604,1213851,0.0,1.0
2010-01-22,70.7373,71.4673,69.034,70.0884,53.4995,1456421,0.0,1.0
2010-01-25,69.5477,71.0527,69.4666,70.1154,53.5201,1143009,0.0,1.0
2010-01-26,69.4395,71.6295,69.1241,71.5934,54.6483,1398814,0.0,1.0
2010-01-27,70.8364,71.5754,69.9172,71.251,54.3869,1239611,0.0,1.0
2010-01-28,72.0981,72.8552,70.3948,70.3948,53.7334,1318923,0.0,1.0
2010-01-29,70.7733,72.0891,70.0343,71.26,54.3938,1027263,0.0,1.0
2010-02-01,70.3227,71.7196,70.3047,71.4943,54.5727,803999,0.0,1.0
2010-02-02,71.296,73.1796,70.7463,73.0895,55.7903,1081405,0.0,1.0
2010-02-03,73.1796,74.1169,72.9543,73.4049,56.0311,1148420,0.0,1.0
2010-02-04,73.3148,73.6302,70.1425,70.2596,53.6302,1636761,0.0,1.0
2010-02-05,69.7549,69.7549,66.862,67.4748,51.5045,2625236,0.0,1.0
2010-02-08,68.2138,68.7005,67.5469,68.7005,52.4401,1355098,0.0,1.0
2010-02-09,68.2859,70.0794,68.2229,69.4395,53.0042,1392001,0.0,1.0
2010-02-10,70.2506,70.9355,69.6017,70.1335,53.5339,1098841,0.0,1.0
2010-02-11,70.2596,71.1789,69.0159,69.9172,53.3688,1229958,0.0,1.0
2010-02-12,70.8815,70.9986,68.4211,68.8717,52.5708,1367327,0.0,1.0
2010-02-15,69.5747,70.1695,69.4035,69.6468,53.1624,744264,0.0,1.0
2010-02-16,70.3678,70.566,68.6825,69.8451,53.3138,1067938,0.0,1.0
2010-02-17,70.7463,71.0797,70.503,70.9175,54.1324,1283196,0.0,1.0
2010-02-18,71.1789,71.8728,70.9175,71.7376,54.7584,1386158,0.0,1.0
2010-02-19,71.3321,71.8999,70.9806,71.6926,54.724,1212197,0.0,1.0
2010-02-22,72.0981,72.729,71.3231,72.1702,55.0886,953215,0.0,1.0
2010-02-23,72.3234,72.6749,70.8635,71.1969,54.3456,885065,0.0,1.0
2010-02-24,71.1879,71.5484,70.1875,70.9265,54.1393,661167,0.0,1.0
2010-02-25,70.6472,71.1068,68.8898,69.1782,52.8047,985516,0.0,1.0
2010-02-26,69.773,71.7376,69.2052,71.7376,54.7584,1489975,0.0,1.0
2010-03-01,72.0981,73.7023,71.9359,73.6663,56.2305,1299507,0.0,1.0
2010-03-02,73.7113,75.2074,73.5401,74.91,57.1799,1126981,0.0,1.0
2010-03-03,74.6216,76.1446,73.6753,76.0906,58.0811,1216536,0.0,1.0
2010-03-04,75.7301,76.3249,75.3516,75.7121,57.7921,1158492,0.0,1.0
2010-03-05,76.1537,78.3977,75.8653,78.3797,59.8284,1607864,0.0,1.0
2010-03-08,78.0733,78.3166,77.2171,77.4154,59.0923,1041605,0.0,1.0
2010-03-09,77.3072,77.6407,76.1987,77.2261,58.9478,1113821,0.0,1.0
2010-03-10,77.3072,78.0643,77.3072,77.884,59.45,1225499,0.0,1.0
2010-03-11,77.145,77.6407,76.8386,77.2892,58.996,1142369,0.0,1.0
2010-03-12,77.7218,78.2805,77.2892,77.875,59.4431,821159,0.0,1.0
2010-03-15,77.857,77.9201,77.118,77.2171,58.941,681675,0.0,1.0
2010-03-16,77.5055,78.3617,77.1811,78.1724,59.6701,831666,0.0,1.0
2010-03-17,78.2084,78.4968,77.2351,77.5055,59.1611,1021737,0.0,1.0
2010-03-18,77.3162,79.0196,77.2441,78.5689,59.9728,987629,0.0,1.0
2010-03-19,78.587,79.2989,77.6677,78.0643,59.5876,1380933,0.0,1.0
2010-03-22,77.6767,78.2355,76.5862,78.2355,59.7183,719625,0.0,1.0
2010-03-23,78.0462,79.2899,78.0462,78.8934,60.2205,890320,0.0,1.0
2010-03-24,78.8573,79.0105,77.5686,78.5059,59.9247,898053,0.0,1.0
2010-03-25,78.2715,79.1277,77.9291,78.8663,60.1998,702733,0.0,1.0
2010-03-26,78.4428,79.1547,78.3797,78.587,59.9866,875646,0.0,1.0
2010-03-29,78.9024,79.2178,78.1364,78.9475,60.2618,616853,0.0,1.0
2010-03-30,79.1277,79.2539,78.1273,78.3076,59.7733,765595,0.0,1.0
2010-03-31,78.3526,78.9565,77.5145,77.9922,59.5326,1300855,0.0,1.0
2010-04-01,78.4968,79.8937,78.1634,79.8487,60.9497,1553142,0.0,1.0
2010-04-06,80.2092,80.5697,79.2178,79.6144,60.7708,1139493,0.0,1.0
2010-04-07,78.9475,78.9475,77.8119,77.9381,59.4913,1205324,0.0,1.0
2010-04-08,77.9201,78.1003,76.0725,76.5592,58.4388,1291107,0.0,1.0
2010-04-09,77.0729,79.6594,77.0639,79.6594,60.8052,1312614,0.0,1.0
2010-04-12,80.2993,80.3444,79.5603,79.9839,61.0529,1084838,0.0,1.0
2010-04-13,82.4622,83.2373,81.0293,81.1555,61.9472,3009161,0.0,1.0
2010-04-14,81.7863,82.3901,80.6508,81.4619,62.1811,1326562,0.0,1.0
2010-04-15,82.0026,82.4172,80.9121,81.579,62.2705,1398191,0.0,1.0
2010-04-16,81.0293,81.6151,78.65,78.8844,60.2136,2221693,0.0,1.0
2010-04-19,78.3346,78.5419,77.6136,78.1544,59.6564,1608313,0.0,1.0
2010-04-20,78.3977,79.4612,78.2355,79.4612,60.6539,888686,0.0,1.0
2010-04-21,79.6684,79.9568,78.3617,78.9475,60.2618,1059204,0.0,1.0
2010-04-22,79.1367,80.1461,78.0192,78.5599,59.966,1376164,0.0,1.0
2010-04-23,78.632,80.2092,78.5329,80.1821,61.2042,1154024,0.0,1.0
2010-04-26,80.7679,81.561,80.7589,81.4439,62.1673,1283544,0.0,1.0
2010-04-27,81.3988,81.552,77.7759,77.7759,59.3675,1348870,0.0,1.0
2010-04-28,77.5055,78.2084,75.8112,76.6764,58.5282,2015775,0.0,1.0
2010-04-29,76.6944,78.7672,76.3429,78.3436,59.8008,1382892,0.0,1.0
2010-04-30,78.3617,78.7312,77.0729,78.2625,59.7389,1331358,0.0,1.0
2010-05-03,77.6587,78.9294,77.0098,78.6591,60.0416,605217,0.0,1.0
2010-05-04,79.1007,79.1998,75.7211,75.8923,57.9297,1748908,0.0,1.0
2010-05-05,76.1537,77.4154,75.2975,75.7121,57.7921,1985451,0.0,1.0
2010-05-06,75.0722,77.6587,74.9821,75.3966,57.5514,1990207,0.0,1.0
2010-05-07,73.8916,74.5945,70.53,71.6565,54.6965,3506438,0.0,1.0
2010-05-10,75.6219,78.8844,74.0268,78.8844,60.2136,3370428,0.0,1.0
2010-05-11,78.3526,79.5693,77.0819,79.5152,60.6951,2245727,0.0,1.0
2010-05-12,78.9024,82.5524,78.6771,82.1648,62.7176,2361892,0.0,1.0
2010-05-13,82.4893,83.3635,81.8945,82.5974,63.0478,1293574,0.0,1.0
2010-05-14,82.255,82.4082,78.7672,79.362,60.5782,2076069,0.0,1.0
2010-05-17,78.1724,79.7856,77.902,78.4878,59.9109,1252339,0.0,1.0
2010-05-18,79.2809,80.3894,78.8213,80.11,61.1492,1186782,0.0,1.0
2010-05-19,79.0105,79.353,77.172,77.6497,59.2712,1675038,0.0,1.0
2010-05-20,77.3613,77.5506,72.9994,75.1713,58.2584,2340921,1.1716,1.0
2010-05-21,75.8562,76.0004,72.3505,75.4687,58.4889,2987553,0.0,1.0
2010-05-24,75.703,76.6854,73.9006,74.6666,57.8672,981104,0.0,1.0
2010-05-25,72.5578,73.8015,72.1342,73.2157,56.7427,1998469,0.0,1.0
2010-05-26,74.8018,76.8927,74.5134,75.7751,58.7264,1815078,0.0,1.0
2010-05-27,76.388,78.4067,75.5859,78.2896,60.675,1486242,0.0,1.0
2010-05-28,78.9024,79.1998,76.9467,77.4334,60.0115,1258091,0.0,1.0
2010-05-31,77.3883,78.587,77.2622,77.7038,60.2211,517249,0.0,1.0
2010-06-01,77.136,78.6861,75.3966,78.1544,60.5703,1266297,0.0,1.0
2010-06-02,77.8389,79.0736,76.6764,78.7492,61.0313,1137341,0.0,1.0
2010-06-03,80.4976,81.3357,79.8667,80.2903,62.2256,1382969,0.0,1.0
2010-06-04,80.3083,81.4709,77.7308,78.65,60.9544,1757282,0.0,1.0
2010-06-07,76.9467,79.2989,76.8025,78.1724,60.5842,1510396,0.0,1.0
2010-06-08,79.0105,79.0105,77.154,78.3166,60.696,1514798,0.0,1.0
2010-06-09,79.335,81.2906,78.1183,81.2906,63.0009,1743893,0.0,1.0
2010-06-10,81.1104,82.8408,80.6508,82.3,63.7832,1762299,0.0,1.0
2010-06-11,82.9129,83.7961,81.7953,82.8317,64.1953,1645567,0.0,1.0
2010-06-14,82.9219,83.2553,81.8584,82.9849,64.314,1410573,0.0,1.0
2010-06-15,82.5704,83.5798,81.9125,82.3901,63.853,1628089,0.0,1.0
2010-06-16,82.6425,83.048,82.1738,83.021,64.342,1775791,0.0,1.0
2010-06-17,83.021,84.1926,83.021,84.0394,65.1312,1350134,0.0,1.0
2010-06-18,84.0123,84.7153,83.733,84.1656,65.229,1493348,0.0,1.0
2010-06-21,85.6165,87.3829,85.4904,87.0405,67.4571,1593285,0.0,1.0
2010-06-22,86.2113,86.6349,85.1299,85.8869,66.5631,1273762,0.0,1.0
2010-06-23,85.1299,86.2925,84.5621,84.9676,65.8506,1112478,0.0,1.0
2010-06-24,85.5805,85.5985,82.5163,82.9489,64.2861,1402317,0.0,1.0
2010-06-25,82.5704,83.2733,81.2095,81.8224,63.413,1329852,0.0,1.0
2010-06-28,82.4893,84.2377,81.561,84.0574,65.1452,1026351,0.0,1.0
2010-06-29,83.2463,83.2463,79.9478,80.4255,62.3304,1585795,0.0,1.0
2010-06-30,80.6237,81.7863,80.1371,80.9392,62.7285,1186096,0.0,1.0
2010-07-01,79.9658,80.2903,76.5232,76.7845,59.5086,2504299,0.0,1.0
2010-07-02,77.3883,78.3166,76.4691,76.5322,59.3131,1656938,0.0,1.0
2010-07-05,76.6764,77.4154,76.4781,76.6403,59.3969,672775,0.0,1.0
2010-07-06,77.3252,80.056,76.8386,79.0556,61.2687,1301189,0.0,1.0
2010-07-07,78.2805,78.7041,77.2892,78.596,60.9125,1191265,0.0,1.0
2010-07-08,79.2809,80.6508,78.614,80.2723,62.2117,1186369,0.0,1.0
2010-07-09,80.9932,81.4979,80.092,81.0203,62.7914,778262,0.0,1.0
2010-07-12,80.8941,81.4889,79.4882,80.5516,62.4282,822033,0.0,1.0
2010-07-13,80.8581,83.021,80.5336,82.4803,63.9229,996512,0.0,1.0
2010-07-14,83.0661,83.0661,80.9211,82.282,63.7692,777309,0.0,1.0
2010-07-15,82.0116,83.6248,81.3808,81.9666,63.5248,1152671,0.0,1.0
2010-07-16,82.4532,83.1111,80.5967,80.6418,62.498,1395650,0.0,1.0
2010-07-19,80.1371,80.786,79.2088,79.5783,61.6738,778142,0.0,1.0
2010-07-20,80.3444,81.4258,78.8844,80.083,62.065,1205537,0.0,1.0
2010-07-21,80.6688,83.0661,80.6688,81.1645,62.9031,1307795,0.0,1.0
2010-07-22,80.9121,84.1295,80.3804,84.0394,65.1312,1227593,0.0,1.0
2010-07-23,83.9853,85.2741,83.3815,84.8054,65.7249,924123,0.0,1.0
2010-07-26,85.6976,85.977,84.8595,85.6436,66.3745,1052600,0.0,1.0
2010-07-27,85.1659,85.7517,82.5974,83.1472,64.4397,1637781,0.0,1.0
2010-07-28,85.7067,85.8869,82.8858,83.4986,64.7121,1683912,0.0,1.0
2010-07-29,83.6248,84.6162,82.9219,82.9579,64.2931,1199537,0.0,1.0
2010-07-30,82.7596,85.4002,82.7056,84.3728,65.3896,1460688,0.0,1.0
2010-08-02,84.6432,86.1573,84.5351,85.8959,66.57,1363989,0.0,1.0
2010-08-03,85.7607,85.932,84.5441,85.4904,66.2557,665273,0.0,1.0
2010-08-04,85.0217,86.3105,84.5441,85.7697,66.4723,1012649,0.0,1.0
2010-08-05,85.4813,87.5271,85.4363,86.9774,67.4082,997489,0.0,1.0
2010-08-06,87.419,88.0679,85.6346,86.1843,66.7935,1058100,0.0,1.0
2010-08-09,87.41,87.7795,86.7881,87.7795,68.0298,622588,0.0,1.0
2010-08-10,87.3198,87.419,85.6346,86.7701,67.2475,820085,0.0,1.0
2010-08-11,86.3195,86.3736,83.8141,83.9763,65.0823,1010342,0.0,1.0
2010-08-12,83.5798,84.6072,82.9129,83.751,64.9077,892037,0.0,1.0
2010-08-13,84.7153,84.7153,82.8948,84.3909,65.4036,827457,0.0,1.0
2010-08-16,84.6793,85.5084,83.3274,84.3188,65.3477,656315,0.0,1.0
2010-08-17,84.8775,85.3191,84.3728,85.3191,66.123,633608,0.0,1.0
2010-08-18,84.8956,85.8869,84.3098,85.6976,66.4164,640761,0.0,1.0
2010-08-19,86.2744,86.7341,84.1025,84.3548,65.3757,988841,0.0,1.0
2010-08-20,84.3098,84.463,82.7777,83.1562,64.4467,1075152,0.0,1.0
2010-08-23,83.2553,84.5711,82.8858,83.8501,64.9845,654146,0.0,1.0
2010-08-24,83.012,83.8141,82.0567,82.6605,64.0626,1110661,0.0,1.0
2010-08-25,82.3271,82.9219,80.3173,81.3718,63.0638,1251596,0.0,1.0
2010-08-26,82.0837,83.3635,81.7593,82.9038,64.2512,1001781,0.0,1.0
2010-08-27,82.5974,83.003,80.8581,82.6154,64.0276,852255,0.0,1.0
